ts,x,y,z,qw,qx,qy,qz,rx,ry,rz
208962966,1.85409,-3.14025,0.600703,0.807067,-0.054064,0.0298893,0.587219,-0.0525164,0.111974,1.25507
209029633,1.88178,-3.07602,0.607594,0.799882,-0.0642577,0.0206997,0.596349,-0.0786645,0.109976,1.27696
209096300,1.90818,-3.01463,0.606734,0.795257,-0.0700248,0.0161045,0.601999,-0.0926792,0.110147,1.2908
209162966,1.93155,-2.95205,0.600344,0.789849,-0.0784614,0.0169514,0.608025,-0.104301,0.122497,1.3057
209229633,1.95128,-2.88976,0.591133,0.783604,-0.0884747,0.0187118,0.614644,-0.117042,0.138529,1.32216
209296300,1.96963,-2.82696,0.580973,0.777805,-0.0884344,0.0221033,0.62186,-0.111475,0.144878,1.34078
209362966,1.98514,-2.75944,0.57421,0.771926,-0.0978781,0.0219104,0.62775,-0.125476,0.157361,1.3556
209429633,1.99925,-2.69207,0.577032,0.766324,-0.110166,0.0265227,0.632382,-0.137985,0.18097,1.36732
209496300,2.01587,-2.63434,0.585808,0.770114,-0.108251,0.0278795,0.628035,-0.134275,0.17988,1.35613
209562966,2.03337,-2.58108,0.593967,0.778335,-0.100779,0.0224256,0.619302,-0.131158,0.160421,1.33364
209629633,2.04971,-2.52519,0.596848,0.778888,-0.0946272,0.030334,0.619241,-0.111587,0.165198,1.33416
209696300,2.063,-2.46777,0.593245,0.771398,-0.090385,0.0362752,0.628856,-0.0953462,0.170468,1.35975
209762966,2.07295,-2.40796,0.586056,0.764148,-0.0924729,0.0322472,0.637563,-0.101813,0.167987,1.38209
209829633,2.08261,-2.34601,0.578233,0.749856,-0.0923691,0.0347979,0.654197,-0.094563,0.173917,1.42649
209896300,2.09258,-2.28204,0.570967,0.73273,-0.0848051,0.0361496,0.674246,-0.0766864,0.168126,1.48125
209962966,2.10338,-2.21432,0.568682,0.71115,-0.0778838,0.0363309,0.697767,-0.0608984,0.161058,1.54688
210029633,2.11139,-2.14157,0.574569,0.685213,-0.0785185,0.0361417,0.723196,-0.056109,0.16383,1.62011
210096300,2.11321,-2.07106,0.58368,0.653898,-0.0837687,0.0313209,0.751278,-0.0634217,0.167612,1.70385
210162966,2.10909,-2.00719,0.590212,0.629158,-0.0787995,0.0150849,0.773125,-0.0766682,0.141295,1.76998
210229633,2.09963,-1.94583,0.594319,0.606015,-0.0858907,0.0115176,0.790719,-0.0869775,0.150356,1.82719
210296300,2.08999,-1.88868,0.594615,0.5926,-0.0765788,0.0126565,0.801749,-0.0712052,0.138234,1.86364
210362966,2.07935,-1.83371,0.593308,0.588728,-0.065724,0.0150327,0.805515,-0.0536054,0.1239,1.87597
210429633,2.06646,-1.7784,0.58993,0.577981,-0.0582854,0.0212441,0.813689,-0.0330461,0.119695,1.90437
210496300,2.05009,-1.7239,0.585838,0.572265,-0.0608661,0.0158042,0.817654,-0.0441391,0.117896,1.91769
210562966,2.03208,-1.66951,0.585291,0.568619,-0.0662673,0.0119731,0.81984,-0.0561805,0.12258,1.92534
210629633,2.01219,-1.61266,0.591951,0.560432,-0.0824531,0.0184721,0.823879,-0.0627963,0.157214,1.94197
210696300,1.99571,-1.56022,0.599462,0.554847,-0.0843352,0.0175578,0.827481,-0.0654074,0.159734,1.95502
210762966,1.97835,-1.50963,0.602019,0.554097,-0.0782314,0.00216463,0.828765,-0.0839406,0.132457,1.95737
210829633,1.96144,-1.45489,0.602142,0.555892,-0.0774458,0.00955891,0.827584,-0.0710281,0.139263,1.95367
210896300,1.94674,-1.39977,0.600462,0.5568,-0.0777324,0.0199877,0.82676,-0.0541581,0.151368,1.95209
210962966,1.92984,-1.34375,0.594895,0.556718,-0.0870704,0.0149852,0.82599,-0.0732058,0.161221,1.94955
211029633,1.91199,-1.28518,0.586969,0.55079,-0.0951898,0.0113218,0.829121,-0.0874728,0.171154,1.96135
211096300,1.89447,-1.22411,0.578362,0.54761,-0.0961125,0.00429859,0.831184,-0.0996381,0.165233,1.96822
211162966,1.87924,-1.16047,0.574262,0.540954,-0.0920526,0.00784818,0.835962,-0.0877467,0.163118,1.98574
211229633,1.86634,-1.09435,0.576956,0.541857,-0.0830114,0.0178313,0.836171,-0.0609449,0.158814,1.98677
211296300,1.85234,-1.02629,0.583278,0.544288,-0.0880428,0.0303677,0.833713,-0.0459709,0.180847,1.98067
211362966,1.83797,-0.963788,0.586748,0.551731,-0.0881067,0.0222985,0.829056,-0.0611845,0.171536,1.96195
211429633,1.82138,-0.905193,0.590551,0.554148,-0.0987131,0.0182539,0.826343,-0.0806897,0.184416,1.95268
211496300,1.80534,-0.852556,0.591141,0.554975,-0.0980086,0.0176442,0.825885,-0.0810741,0.182483,1.95083
211562966,1.7844,-0.801519,0.587437,0.548157,-0.104436,0.0137976,0.829715,-0.0934055,0.189565,1.96505
211629633,1.76152,-0.750668,0.581561,0.544284,-0.107152,0.0097438,0.831973,-0.102449,0.190043,1.97316
211696300,1.73626,-0.698542,0.575568,0.539861,-0.108441,0.00810168,0.834701,-0.105675,0.190938,1.98326
211762966,1.70794,-0.646529,0.572633,0.542184,-0.108271,-0.00168265,0.833253,-0.122481,0.179574,1.97684
211829633,1.67605,-0.589934,0.575354,0.542486,-0.111252,0.00219357,0.832663,-0.119453,0.188769,1.9754
211896300,1.64747,-0.535788,0.581508,0.544593,-0.106903,0.0121088,0.831771,-0.0982584,0.192208,1.97271
211962966,1.62157,-0.487146,0.587301,0.545944,-0.0988487,0.0078574,0.831933,-0.0964607,0.173926,1.97168
212029633,1.59704,-0.439344,0.592317,0.545557,-0.094423,0.0127812,0.832639,-0.0830622,0.172034,1.97436
212096300,1.57226,-0.391264,0.592853,0.540067,-0.0977807,0.0162353,0.835765,-0.0798811,0.181982,1.98691
212162966,1.54834,-0.342789,0.588752,0.536794,-0.100983,0.0133202,0.837542,-0.0877007,0.1845,1.99355
212229633,1.52435,-0.290919,0.581647,0.530952,-0.10431,0.0103348,0.840894,-0.0951962,0.187499,2.00624
212296300,1.50031,-0.236097,0.574701,0.524213,-0.105354,0.0066373,0.845019,-0.101155,0.186084,2.02164
212362966,1.47764,-0.178719,0.571239,0.518908,-0.101518,0.00797939,0.848743,-0.0934835,0.181604,2.03558
212429633,1.45578,-0.117251,0.574037,0.516575,-0.0976409,0.0166492,0.850494,-0.073875,0.184329,2.0431
212496300,1.43089,-0.0554863,0.581887,0.517067,-0.102871,0.0201513,0.849502,-0.0736337,0.196888,2.04078
212562966,1.40343,-0.000137419,0.58576,0.51592,-0.0916096,0.0125199,0.851632,-0.0743378,0.169768,2.04592
212629633,1.36678,0.050709,0.588603,0.508212,-0.10063,0.00682613,0.855306,-0.0922252,0.180048,2.06099
212696300,1.32596,0.0922599,0.588157,0.490158,-0.102062,0.00118341,0.865637,-0.0997574,0.178809,2.10219
212762966,1.28097,0.128877,0.584067,0.468435,-0.100975,-0.000605892,0.877709,-0.0973465,0.177618,2.15243
212829633,1.23135,0.164987,0.57778,0.45119,-0.098372,0.00190175,0.886987,-0.0868622,0.177151,2.19274
212896300,1.17687,0.19932,0.571532,0.435964,-0.0925631,0.000106841,0.895191,-0.0817384,0.166586,2.22837
212962966,1.11521,0.231694,0.567849,0.418418,-0.0920659,-0.00937391,0.903528,-0.0953313,0.159195,2.2666
213029633,1.0483,0.263388,0.570329,0.395646,-0.0958822,-0.0124089,0.9133,-0.100079,0.166082,2.31566
213101255,0.981198,0.292979,0.57755,0.374428,-0.0870426,-0.0172342,0.923001,-0.0982315,0.148318,2.36353
213167922,0.922365,0.317347,0.586907,0.347835,-0.0777984,-0.0181625,0.934146,-0.0889579,0.133108,2.42276
213234588,0.861907,0.339554,0.593451,0.318229,-0.0793506,-0.0198837,0.944478,-0.0890214,0.137669,2.48547
213306244,0.794128,0.36082,0.595153,0.280621,-0.0811643,-0.0259249,0.956029,-0.0962262,0.141109,2.56377
213372911,0.730837,0.378925,0.592615,0.243553,-0.0799048,-0.0352417,0.965948,-0.108238,0.137635,2.64014
213439577,0.667094,0.396768,0.586786,0.207676,-0.0771109,-0.0491209,0.973916,-0.129156,0.130164,2.71298
213506244,0.601041,0.415969,0.582229,0.169042,-0.0739249,-0.057687,0.981138,-0.139747,0.12589,2.79154
213572911,0.534161,0.436884,0.582761,0.128278,-0.0697014,-0.0534554,0.987841,-0.124777,0.124313,2.87555
213639577,0.464971,0.455222,0.590729,0.0861063,-0.0737934,-0.0516693,0.992205,-0.116611,0.137976,2.96039
213706244,0.395962,0.468658,0.599036,0.0482209,-0.073605,-0.0535238,0.994682,-0.114981,0.141739,3.03654
213772911,0.329316,0.473952,0.604079,0.0170533,-0.0669888,-0.0680819,0.995282,-0.139456,0.131401,3.09814
213839577,0.265833,0.47425,0.605625,-0.0111647,-0.0654525,-0.0698695,0.995344,-0.139289,0.132241,-3.1284
213906244,0.20314,0.468789,0.601774,-0.0364417,-0.0678359,-0.0654409,0.994881,-0.126849,0.140206,-3.07729
213967933,0.146334,0.457862,0.595606,-0.0599382,-0.0698412,-0.0663314,0.993544,-0.125111,0.147264,-3.03032
214034600,0.087372,0.443861,0.590224,-0.0730986,-0.0610835,-0.0686534,0.993082,-0.128897,0.131739,-3.00316
214096255,0.0299254,0.428086,0.587133,-0.086514,-0.0578783,-0.0683078,0.992219,-0.126898,0.127016,-2.97573
214162922,-0.0323215,0.407717,0.588396,-0.0942266,-0.0559111,-0.0672406,0.991703,-0.124096,0.123883,-2.95984
214229588,-0.0971336,0.382336,0.594916,-0.107635,-0.0752298,-0.0701428,0.988855,-0.124528,0.164625,-2.93504
214296255,-0.155324,0.356225,0.600247,-0.124653,-0.0708853,-0.0693665,0.987231,-0.121088,0.157909,-2.89998
214362922,-0.211201,0.327016,0.60462,-0.146491,-0.064519,-0.0727759,0.984419,-0.126107,0.148899,-2.85556
214429588,-0.26801,0.297417,0.605762,-0.166653,-0.0659084,-0.0643513,0.981703,-0.105786,0.151432,-2.81331
214496255,-0.326743,0.26483,0.602044,-0.186655,-0.0673897,-0.0596446,0.978295,-0.0927829,0.154737,-2.77173
214562922,-0.38729,0.230794,0.596547,-0.205975,-0.0718059,-0.0588087,0.974146,-0.0862714,0.164871,-2.73198
214629588,-0.4504,0.196483,0.58976,-0.220881,-0.0687408,-0.0617744,0.970912,-0.0908938,0.161473,-2.70157
214696255,-0.518081,0.161288,0.584561,-0.242491,-0.0651004,-0.0613998,0.966018,-0.0882413,0.156188,-2.65662
214762922,-0.584098,0.127524,0.588498,-0.2613,-0.0565941,-0.0545353,0.962053,-0.0761506,0.137829,-2.61643
214829588,-0.651356,0.0926311,0.600558,-0.277212,-0.0552624,-0.0487484,0.957979,-0.0633652,0.133302,-2.58247
214896255,-0.715268,0.0577296,0.610443,-0.288789,-0.0528196,-0.0427739,0.954977,-0.0516203,0.125921,-2.55753
214962922,-0.773444,0.0215394,0.616851,-0.297086,-0.0488484,-0.042617,0.952648,-0.0525673,0.118671,-2.54013
215029588,-0.827457,-0.0163542,0.619777,-0.309032,-0.0539084,-0.0424462,0.948573,-0.0476206,0.128863,-2.51478
215096255,-0.877062,-0.0561775,0.61731,-0.322591,-0.0489246,-0.0444343,0.944228,-0.0527593,0.121358,-2.48637
215162922,-0.924815,-0.0976721,0.612206,-0.333559,-0.0394037,-0.0525866,0.940436,-0.0731237,0.109413,-2.46391
215229588,-0.973244,-0.136785,0.607057,-0.332583,-0.0337598,-0.0517084,0.94105,-0.0752974,0.0980912,-2.46586
215296255,-1.02362,-0.17492,0.604191,-0.32211,-0.0326896,-0.047861,0.944926,-0.0697471,0.0927445,-2.48777
215362922,-1.07702,-0.214574,0.606905,-0.308699,-0.0448332,-0.0478959,0.948894,-0.063679,0.114907,-2.5162
215429588,-1.1265,-0.24941,0.612802,-0.298666,-0.0494519,-0.047729,0.95188,-0.0618313,0.122964,-2.53733
215496255,-1.17201,-0.2827,0.618975,-0.301482,-0.0474688,-0.0528538,0.950822,-0.0724928,0.122443,-2.53194
215562922,-1.21744,-0.31419,0.62323,-0.302093,-0.0498687,-0.0501988,0.950649,-0.065878,0.125474,-2.53036
215629588,-1.26348,-0.343405,0.624404,-0.317983,-0.0525291,-0.0408352,0.945759,-0.0441965,0.12566,-2.49568
215696255,-1.31353,-0.373062,0.620447,-0.322134,-0.0487977,-0.0447589,0.944375,-0.0535182,0.121301,-2.48738
215762922,-1.36999,-0.40404,0.612771,-0.336858,-0.0459837,-0.0528972,0.938943,-0.0689238,0.122294,-2.45689
215829588,-1.43109,-0.435563,0.606416,-0.355023,-0.0408872,-0.0589552,0.932101,-0.0815327,0.118359,-2.41859
215896255,-1.49524,-0.465873,0.606295,-0.379602,-0.0366734,-0.0582622,0.922585,-0.0802507,0.112136,-2.36542
215962922,-1.56295,-0.494775,0.61347,-0.403697,-0.0360089,-0.0471334,0.912968,-0.0573301,0.103992,-2.31191
216029588,-1.63054,-0.524915,0.62389,-0.421254,-0.0419543,-0.0413871,0.905026,-0.0398217,0.111036,-2.27253
216096255,-1.69247,-0.555471,0.631684,-0.427477,-0.035484,-0.0478292,0.902062,-0.0562929,0.105103,-2.25947
216162922,-1.74988,-0.585895,0.635561,-0.435673,-0.0335062,-0.0545276,0.897827,-0.0691742,0.107887,-2.24177
216229588,-1.8035,-0.615581,0.633712,-0.449359,-0.03655,-0.054062,0.890965,-0.0639445,0.113962,-2.211
216296255,-1.85415,-0.648193,0.627507,-0.460906,-0.0343993,-0.0595155,0.884783,-0.0741729,0.115994,-2.18541
216362922,-1.90399,-0.682154,0.620006,-0.470508,-0.0312874,-0.0650136,0.879441,-0.0855929,0.116473,-2.16406
216429588,-1.95501,-0.716787,0.613369,-0.471403,-0.029472,-0.0669493,0.878879,-0.0906178,0.115179,-2.16218
216496255,-2.00923,-0.754229,0.611886,-0.466514,-0.0330426,-0.0658459,0.881441,-0.0859719,0.119974,-2.17319
216562922,-2.06292,-0.790617,0.618611,-0.463771,-0.0423244,-0.0676029,0.882358,-0.0808968,0.137831,-2.17934
216629588,-2.11052,-0.821155,0.628242,-0.457013,-0.0264164,-0.0675067,0.886501,-0.0962606,0.108753,-2.19486
216696255,-2.15723,-0.851528,0.638959,-0.456478,-0.0186611,-0.0692624,0.886839,-0.106508,0.096482,-2.19602
216762922,-2.20322,-0.880601,0.645598,-0.459031,-0.0148769,-0.0677796,0.885706,-0.107032,0.0886953,-2.19004
216829588,-2.24756,-0.9098,0.645461,-0.467347,-0.00881349,-0.0708507,0.881186,-0.117288,0.0818478,-2.17112
216896255,-2.29428,-0.940532,0.639027,-0.483806,-0.0106174,-0.0742537,0.871955,-0.119996,0.090488,-2.13391
216962922,-2.34357,-0.973249,0.631297,0.507287,0.0130692,0.0757361,-0.858343,-0.117606,0.0994394,-2.07989
217029588,-2.39437,-1.00656,0.626523,0.535206,0.00893421,0.0713011,-0.841659,-0.111152,0.0914883,-2.0139
217096255,-2.44807,-1.03858,0.627832,0.567149,0.00413442,0.0578834,-0.821568,-0.0907836,0.072514,-1.93648
217162922,-2.50354,-1.0722,0.636035,0.592498,0.00101834,0.0565373,-0.803585,-0.0899916,0.0686872,-1.87402
217229588,-2.5578,-1.10274,0.643345,0.603143,-0.00663485,0.0521545,-0.795898,-0.0912745,0.0523759,-1.84702
217296255,-2.60851,-1.13457,0.648719,0.607516,-0.00749933,0.0562128,-0.79228,-0.0985003,0.0564472,-1.83605
217362922,-2.6557,-1.16216,0.651052,0.612894,-0.000109687,0.050125,-0.788573,-0.0794215,0.0613081,-1.82264
217429588,-2.69918,-1.19052,0.648439,0.62078,8.30E-05,0.0498285,-0.7824,-0.0780979,0.0620347,-1.80257
217496255,-2.74071,-1.22053,0.642939,0.627646,-0.011991,0.0594233,-0.776135,-0.10767,0.0560097,-1.78459
217562922,-2.78315,-1.25115,0.636529,0.636511,-0.0220122,0.064237,-0.768273,-0.127214,0.0479708,-1.7609
217629588,-2.82666,-1.28395,0.630837,0.640519,-0.0292503,0.0677063,-0.764392,-0.141576,0.0420293,-1.74967
217696255,-2.87107,-1.32103,0.628342,0.64801,-0.0314972,0.0726888,-0.7575,-0.151689,0.0465047,-1.72982
217762922,-2.91566,-1.36167,0.630879,0.662633,-0.0268179,0.0784617,-0.74434,-0.153258,0.0641031,-1.69174
217829588,-2.95753,-1.39819,0.638854,0.672255,-0.0266269,0.0839597,-0.735062,-0.160352,0.0738068,-1.66593
217896255,-2.99651,-1.42773,0.647257,0.682838,-0.0461257,0.0745277,-0.725293,-0.172053,0.0348785,-1.63409
217962922,-3.03393,-1.46073,0.655661,0.6902,-0.0524274,0.074619,-0.717849,-0.180549,0.0277379,-1.61257
218029588,-3.07352,-1.49363,0.658151,0.702599,-0.0489109,0.0635265,-0.707055,-0.159267,0.0201034,-1.57872
218096255,-3.11601,-1.52959,0.652412,0.712004,-0.0461458,0.0567931,-0.698352,-0.145568,0.0164226,-1.55263
218162922,-3.16016,-1.56927,0.642593,0.715539,-0.0432361,0.0632771,-0.694356,-0.150384,0.0305167,-1.54305
218229588,-3.20569,-1.60861,0.635354,0.723307,-0.0486689,0.0763302,-0.684567,-0.175986,0.0437999,-1.51964
218296255,-3.25407,-1.64789,0.632405,0.730949,-0.0644926,0.0831708,-0.674267,-0.208062,0.0346238,-1.49378
218362922,-3.30352,-1.68897,0.63423,0.747271,-0.0671287,0.0815888,-0.656067,-0.20902,0.0338625,-1.44455
218429588,-3.35083,-1.73264,0.639895,0.762116,-0.0549071,0.0823913,-0.639825,-0.190564,0.0553498,-1.40207
218496255,-3.39537,-1.77574,0.643686,0.783347,-0.044122,0.0725899,-0.615753,-0.159476,0.0594246,-1.33711
218562922,-3.43342,-1.82206,0.644794,0.795062,-0.0378668,0.0703313,-0.601246,-0.145619,0.0663495,-1.29979
218629588,-3.4669,-1.86868,0.641734,0.801549,-0.0377729,0.0699469,-0.592621,-0.144284,0.0674129,-1.27817
218696255,-3.49813,-1.91738,0.635686,0.809465,-0.0350121,0.0669904,-0.582282,-0.13542,0.0677308,-1.25177
218762922,-3.52723,-1.96912,0.62739,0.812835,-0.0320897,0.0648998,-0.577976,-0.127835,0.0684651,-1.24061
218829588,-3.55395,-2.02305,0.618455,0.811655,-0.0313848,0.0664121,-0.5795,-0.128601,0.0714933,-1.24469
218896255,-3.57822,-2.08032,0.612515,0.805278,-0.0332091,0.0703336,-0.587773,-0.13697,0.0743059,-1.26612
218962922,-3.60035,-2.14137,0.613179,0.793705,-0.0278556,0.0840084,-0.60183,-0.14659,0.0999937,-1.30487
219029588,-3.62461,-2.19582,0.617066,0.783835,-0.0232542,0.0916016,-0.613736,-0.150456,0.115313,-1.33727
219096255,-3.65276,-2.24315,0.622837,0.776472,-0.0219467,0.0846217,-0.624059,-0.140928,0.104209,-1.36136
219162922,-3.68463,-2.2907,0.627454,0.763621,-0.00804837,0.0764234,-0.641076,-0.111136,0.1066,-1.40269
219229588,-3.71981,-2.33695,0.626633,0.751183,0.00202796,0.0703764,-0.656329,-0.0899843,0.108607,-1.44111
219296255,-3.75777,-2.3832,0.61968,0.737812,0.00480395,0.0708632,-0.671259,-0.0887103,0.111246,-1.48135
219362922,-3.79923,-2.43116,0.610664,0.724134,0.00578823,0.0784044,-0.685164,-0.0999624,0.121783,-1.52161
219429588,-3.84378,-2.47956,0.60453,0.717836,0.00152955,0.0775409,-0.691879,-0.105983,0.113685,-1.54001
219496255,-3.88845,-2.52873,0.605245,0.712671,-0.00715665,0.0762684,-0.697304,-0.117407,0.098889,-1.55482
219562922,-3.93265,-2.57852,0.613088,0.713455,-0.00260428,0.0789968,-0.696229,-0.114649,0.109313,-1.55264
219629588,-3.97582,-2.62368,0.620097,0.716901,0.00149591,0.0657904,-0.694062,-0.0897181,0.0965569,-1.54276
219696255,-4.01476,-2.67036,0.623558,0.713612,0.00464799,0.0686247,-0.697156,-0.0896601,0.104614,-1.55217
219762922,-4.05143,-2.71579,0.623872,0.702962,0.00444608,0.0765884,-0.707078,-0.102908,0.114213,-1.58252
219829588,-4.08774,-2.7601,0.62089,0.697826,0.00855151,0.0743727,-0.712344,-0.0948038,0.116243,-1.59691
219896255,-4.12422,-2.80591,0.61462,0.69102,0.0124481,0.0722923,-0.719103,-0.0874875,0.118088,-1.6158
219962922,-4.16263,-2.85361,0.606545,0.673155,0.0128908,0.0711376,-0.735959,-0.0880483,0.115001,-1.66495
220029588,-4.20272,-2.90373,0.599289,0.658607,0.0137745,0.0733125,-0.74878,-0.0924135,0.117466,-1.7042
220096255,-4.24267,-2.95727,0.596738,0.644036,0.0104602,0.0805794,-0.760667,-0.110128,0.119993,-1.7431
220162922,-4.28336,-3.01423,0.599563,0.625079,0.011534,0.0919742,-0.775038,-0.129657,0.133255,-1.79286
220229588,-4.32367,-3.06451,0.603895,0.61336,0.00654916,0.0941412,-0.784145,-0.141193,0.12609,-1.82293
220296255,-4.36176,-3.11115,0.609824,0.601066,0.00344249,0.0988651,-0.793054,-0.154479,0.124631,-1.85416
220362922,-4.4008,-3.15686,0.614861,0.593279,0.00933881,0.096853,-0.799095,-0.145448,0.130215,-1.8738
220429588,-4.44183,-3.20239,0.615604,0.59111,0.0200741,0.0883754,-0.801484,-0.119331,0.137086,-1.87886
220496255,-4.48448,-3.24924,0.609606,0.585272,0.0189962,0.0865034,-0.805985,-0.118515,0.132263,-1.89332
220562922,-4.53126,-3.29929,0.599589,0.587838,0.0180276,0.0832602,-0.804481,-0.113933,0.127236,-1.88678
220629588,-4.57899,-3.3524,0.593039,0.599574,0.0207351,0.0865724,-0.795353,-0.114165,0.137227,-1.85753
220696255,-4.62591,-3.40431,0.594985,0.609676,0.0178546,0.0881195,-0.787535,-0.11839,0.13599,-1.8321
220762922,-4.67561,-3.45684,0.603582,0.617893,0.0287585,0.0859858,-0.781017,-0.100089,0.151764,-1.81058
220829588,-4.72371,-3.50757,0.608928,0.614983,0.0306388,0.0787294,-0.784002,-0.0867866,0.145388,-1.81759
220896255,-4.7668,-3.55859,0.612197,0.607426,0.0374939,0.082894,-0.789149,-0.086501,0.16057,-1.83655
220962922,-4.80659,-3.60672,0.613788,0.599753,0.0459778,0.0805364,-0.794793,-0.0740088,0.170515,-1.85504
221029588,-4.84082,-3.65602,0.611101,0.603894,0.0441973,0.0780319,-0.792003,-0.0712492,0.165003,-1.84459
221096255,-4.86843,-3.70877,0.605059,0.605911,0.0357929,0.0898897,-0.789627,-0.100129,0.166221,-1.84093
221162922,-4.89434,-3.76178,0.596375,0.597012,0.0240397,0.0947746,-0.796251,-0.123968,0.152031,-1.86433
221229588,-4.92291,-3.81906,0.589226,0.582946,0.0279538,0.0951839,-0.806432,-0.122736,0.1567,-1.89942
221296255,-4.95412,-3.8803,0.588369,0.571858,0.0423148,0.0927285,-0.813996,-0.104361,0.175848,-1.92595
221362922,-4.98402,-3.94134,0.595356,0.553717,0.0533786,0.0990528,-0.825068,-0.106642,0.199089,-1.9701
221429588,-5.01151,-3.99312,0.604481,0.542484,0.044245,0.0890297,-0.834162,-0.102196,0.171245,-1.99715
221496255,-5.0369,-4.04373,0.613794,0.527011,0.0395259,0.0847946,-0.844694,-0.103034,0.156792,-2.03407
221562922,-5.06304,-4.09393,0.618058,0.51892,0.0415233,0.0735772,-0.850637,-0.0830775,0.147539,-2.0522
221629588,-5.08873,-4.14689,0.614629,0.513592,0.0369799,0.0631395,-0.854909,-0.0706118,0.128438,-2.06419
221696255,-5.11401,-4.2043,0.60868,0.506884,0.036313,0.0596965,-0.859178,-0.066318,0.123229,-2.07967
221762922,-5.13865,-4.26475,0.603349,0.510481,0.0298557,0.0552105,-0.857595,-0.0646349,0.107785,-2.07125
221829588,-5.16352,-4.32749,0.602459,0.522526,0.0254995,0.0510309,-0.850713,-0.0604973,0.0968669,-2.0429
221896255,-5.18966,-4.3916,0.606853,0.531731,0.021431,0.0412391,-0.845637,-0.0471244,0.0801879,-2.02084
221962922,-5.21534,-4.46062,0.614891,0.544043,0.0279073,0.035365,-0.837847,-0.0290049,0.0853479,-1.99102
222029588,-5.23104,-4.5293,0.620013,0.560016,0.0272021,0.0421254,-0.826963,-0.0393828,0.0923031,-1.9529
222096255,-5.23525,-4.59367,0.622443,0.589229,0.0296607,0.057148,-0.805397,-0.0575136,0.115379,-1.88167
222162922,-5.23106,-4.65545,0.617159,0.625673,0.0323436,0.0617902,-0.776962,-0.0560312,0.127929,-1.78928
222229588,-5.21838,-4.71689,0.606794,0.665541,0.0385313,0.0656201,-0.742472,-0.0466607,0.145071,-1.68336
222296255,-5.20015,-4.77712,0.597112,0.705868,0.0399925,0.0720296,-0.703536,-0.0454785,0.158624,-1.5711
222362922,-5.17989,-4.84042,0.591269,0.732618,0.0309367,0.0775969,-0.675494,-0.060272,0.156126,-1.49442
222429588,-5.16363,-4.9074,0.591552,0.742456,0.0229791,0.0700155,-0.66583,-0.059693,0.134977,-1.46612
222496255,-5.15553,-4.97516,0.599602,0.733512,0.0269305,0.0582155,-0.676643,-0.0395797,0.122152,-1.4926
222562922,-5.15402,-5.04216,0.611893,0.720475,0.0366582,0.0578708,-0.690089,-0.0272988,0.134388,-1.52956
222629588,-5.15442,-5.10073,0.619855,0.702689,0.0193512,0.0520353,-0.709327,-0.0468792,0.100752,-1.58256
222696255,-5.15281,-5.159,0.623795,0.688507,0.00906254,0.057618,-0.722881,-0.0711873,0.0925752,-1.6228
222762922,-5.15219,-5.21697,0.624384,0.677782,0.0163082,0.059961,-0.732633,-0.0661671,0.105372,-1.65203
222829588,-5.14899,-5.27508,0.62159,0.670911,0.0177397,0.0658254,-0.738397,-0.0739606,0.114776,-1.67075
222896255,-5.14541,-5.33436,0.615071,0.666597,0.0139189,0.0713844,-0.741862,-0.0880639,0.116081,-1.68269
222962922,-5.14142,-5.39879,0.605852,0.665546,0.0097916,0.0718401,-0.742827,-0.09441,0.110397,-1.68565
223029588,-5.13641,-5.46769,0.599869,0.67344,0.00953967,0.0669674,-0.73614,-0.0863229,0.104432,-1.66422
223096255,-5.13105,-5.5388,0.602093,0.680451,0.0112331,0.0564531,-0.73053,-0.0675395,0.0933751,-1.64491
223162922,-5.12576,-5.61094,0.613356,0.685592,0.0215989,0.058424,-0.725316,-0.0555099,0.111674,-1.63019
223229588,-5.11961,-5.67451,0.621345,0.687352,0.012418,0.0490906,-0.724557,-0.0542921,0.0855845,-1.62581
223296255,-5.10861,-5.7362,0.625393,0.689699,0.00559798,0.0543988,-0.722028,-0.0711391,0.0832175,-1.61955
223362922,-5.09554,-5.79464,0.625285,0.6908,0.0121509,0.056792,-0.72071,-0.065422,0.0961264,-1.61632
223429588,-5.07578,-5.85216,0.621007,0.699621,0.0105229,0.0661962,-0.711364,-0.0800042,0.107804,-1.59176
223496255,-5.05278,-5.90873,0.613041,0.70735,0.00828557,0.0693963,-0.7034,-0.0865359,0.110053,-1.56997
223562922,-5.02753,-5.96555,0.605005,0.711712,0.0101128,0.0679242,-0.699106,-0.0811662,0.111053,-1.55744
223629588,-5.00005,-6.0232,0.602549,0.711876,0.0108918,0.0607633,-0.699587,-0.0699309,0.101928,-1.55695
223696255,-4.97067,-6.08327,0.609338,0.71229,0.0178812,0.0624317,-0.698874,-0.0622357,0.11418,-1.55534
223762922,-4.94268,-6.1364,0.620472,0.718914,0.0139642,0.0571647,-0.692604,-0.0594488,0.101712,-1.53655
223829588,-4.91125,-6.18675,0.628725,0.734205,0.000589185,0.0603046,-0.676244,-0.081109,0.0894681,-1.49229
223896255,-4.87901,-6.23634,0.631322,0.750628,-0.00208691,0.0606504,-0.657932,-0.0833625,0.088421,-1.44306
223962922,-4.84891,-6.28644,0.628869,0.766771,0.00422024,0.0571802,-0.639355,-0.0669857,0.0932197,-1.39318
224029588,-4.82017,-6.34054,0.623319,0.779104,0.0105122,0.0579135,-0.624126,-0.0562412,0.103548,-1.35372
